ExchangeRateLog,ExchangeRateLogDifference,GDP,M2,Inflation,ShortInterestRate
0.2579700084662554,-0.018524718344948954,-0.09736314136652657,0.12394976705818728,0.7690999999999999,0.6427999999999998
0.23878065209360871,-0.019189356372646682,-0.09736314136652657,0.10948520069793588,0.7325999999999997,0.7143999999999999
0.19515551477404103,-0.043625137319567686,-0.09736314136652657,0.10372821366040696,0.7458999999999998,0.8590000000000004
0.18573239991603624,-0.009423114858004789,-0.09736314136652657,0.10015818903409013,0.8639999999999994,1.1006
0.20660758267411022,0.020875182758073985,-0.09736314136652657,0.11016122238106973,0.9444999999999997,1.3075
0.20163386782632747,-0.004973714847782751,-0.09736314136652657,0.10154949898652177,1.0445000000000002,1.2809
0.18415321162292456,-0.017480656203402917,-0.09736314136652657,0.09940314527422878,1.1366,1.5133999999999999
0.16458180031594477,-0.019571411306979786,-0.09736314136652657,0.10131961913325149,1.0127000000000002,1.5191
0.17067061405309297,0.006088813737148202,-0.09736314136652657,0.08194154215220095,1.061,1.4171
0.1927668146554932,0.022096200602400223,-0.10551927903577818,0.08730347610197775,1.0272999999999999,1.7283000000000004
0.1773090149704103,-0.015457799685082901,-0.10551927903577818,0.08605986301795276,1.0190000000000001,1.8295999999999997
0.18465217213223703,0.0073431571618267355,-0.10551927903577818,0.08788283917014184,0.9887999999999999,1.7873999999999999
0.20481663462132557,0.02016446248908854,-0.10551927903577818,0.08055889994365906,0.9784000000000006,1.8061999999999996
0.24427862384416804,0.03946198922284247,-0.10551927903577818,0.07082360657518905,1.0497000000000005,1.831
0.23594130954407044,-0.008337314300097598,-0.10551927903577818,0.06838267492082828,1.0349000000000004,1.8043
0.23751971725871687,0.0015784077146464293,-0.10551927903577818,0.07223062948261472,0.9936999999999996,1.8478000000000003
0.24764102291459714,0.010121305655880264,-0.10551927903577818,0.0784278623694199,0.9117999999999999,1.7334999999999998
0.24074768526256682,-0.006893337652030318,-0.10551927903577818,0.06664816214092006,0.8801999999999999,1.4745999999999997
0.23246001795155855,-0.008287667311008273,-0.10551927903577818,0.07109839076834845,0.8487000000000005,1.4180000000000001
0.2537115528806275,0.021251534929068977,-0.10551927903577818,0.07020894462627147,0.7958999999999996,1.3428000000000004
0.2780104527550499,0.024298899874422353,-0.10551927903577818,0.04954111284038021,0.6573999999999995,1.1657999999999995
0.26182565790655354,-0.01618479484849633,-0.2144026007597004,0.0551649670998966,0.6571999999999996,1.2281000000000004
0.268499253035007,0.006673595128453447,-0.2144026007597004,0.056252367580286844,0.6025,1.2118000000000002
0.281110527068742,0.01261127403373502,-0.2144026007597004,0.05182183062466095,0.5372999999999992,1.0491000000000006
0.3010670920619033,0.019956564993161285,-0.2144026007597004,0.05758630043302304,0.4441000000000006,0.8947000000000003
0.3014370376841166,0.00036994562221331906,-0.2144026007597004,0.042140731777362106,0.3769,0.6586000000000007
0.2942355514216232,-0.007201486262493395,-0.2144026007597004,0.034634967230008584,0.4391999999999996,0.46220000000000017
0.31670675149239724,0.022471200070774022,-0.2144026007597004,0.02932101320988778,0.37159999999999993,0.6038000000000006
0.3093946393574308,-0.007312112134966464,-0.2144026007597004,0.04015527686623699,0.24369999999999958,-0.34359999999999946
0.33002291294130587,0.02062827358387509,-0.2144026007597004,0.02952615423830629,0.15059999999999985,-0.8516999999999997
0.3529781190944426,0.02295520615313673,-0.2144026007597004,0.01847486358989414,0.12980000000000036,-0.7874000000000003
0.3841052689867548,0.03112714989231219,-0.2144026007597004,0.01827278387792397,-0.1014999999999997,-1.3684999999999996
0.3756242660971431,-0.008481002889611677,-0.2144026007597004,0.007225016433185516,-0.2818000000000005,-1.8483999999999998
0.3871653509367311,0.01154108483958799,-0.2624844577174783,0.0052942421708728205,-0.4916999999999998,-1.7314999999999996
0.38926797320559314,0.002102622268862042,-0.2624844577174783,0.013245603048304133,-0.3994,-2.2420999999999998
0.43954442176102704,0.050276448555433895,-0.2624844577174783,0.021066387467016057,-0.5605000000000002,-3.3364000000000003
0.45450920828708685,0.014964786526059815,-0.2624844577174783,0.016688748151464594,-0.6027,-3.4935
0.4417327472787058,-0.012776461008381035,-0.2624844577174783,0.0008944731585209809,-0.5433000000000003,-3.1274
0.4422469522006927,0.0005142049219868938,-0.2624844577174783,-0.0021648973024390727,-0.7093000000000007,-3.0805
0.45482653764588854,0.012579585445195829,-0.2624844577174783,-0.00248347568729379,-0.8045,-3.3310000000000004
0.4024605990878657,-0.05236593855802285,-0.2624844577174783,-0.00390939925460998,-0.6060000000000003,-3.2452000000000005
0.3606072024663374,-0.041853396621528316,-0.2624844577174783,-0.004743285028151689,-0.8142999999999998,-3.8891999999999998
0.2826192781093186,-0.07798792435701879,-0.2624844577174783,-0.007595389853648271,-0.6057999999999999,-4.4431
0.2424754796137017,-0.04014379849561689,-0.2624844577174783,-0.0020703685532073024,-0.6663999999999999,-4.048299999999999
0.30091907548377633,0.05844359587007464,-0.2624844577174783,0.01447478839738281,-1.4681000000000002,-3.2626000000000004
0.2809595266909542,-0.019959548792822135,-0.17070710539304468,0.020028879727629345,-1.5795,-2.3265000000000002
0.24662567546141323,-0.03433385122954097,-0.17070710539304468,0.02447028930800066,-1.3262,-1.6431
0.2662030407746567,0.019577365313243444,-0.17070710539304468,0.040670855537028316,-1.3219999999999996,-1.4255
0.2775559761527719,0.011352935378115214,-0.17070710539304468,0.03193047094123003,-1.1596999999999995,-1.2623
0.31086134539918625,0.03330536924641436,-0.17070710539304468,0.03128846413899922,-0.8422999999999998,-1.1017000000000001
0.33747173695429644,0.02661039155511019,-0.17070710539304468,0.029257852525995887,-0.6054999999999997,-1.0479
0.3430221674849455,0.005550430530649075,-0.17070710539304468,0.02722410981197676,-0.5296999999999996,-0.7949999999999999
0.35529399086180075,0.012271823376855229,-0.17070710539304468,0.026798191739477062,-0.3015000000000003,-0.6905
0.3767226392425104,0.02142864838070968,-0.17070710539304468,0.027704943937887805,-0.46720000000000006,-0.6521
0.39346000098073225,0.016737361738221823,-0.17070710539304468,0.028410686902425653,-0.41359999999999975,-0.6675
0.3993128886229662,0.0058528876422339615,-0.17070710539304468,0.03833956712148279,-0.4363999999999999,-0.6661999999999999
0.37699704412863916,-0.022315844494327053,-0.17070710539304468,0.030503606013018825,-0.2827000000000002,-0.662
0.35529399086180075,-0.021703053266838412,-0.12628468091170397,0.026030666582599338,-0.37200000000000033,-0.6196999999999999
0.3133498192003588,-0.04194417166144193,-0.12628468091170397,0.03420158036494669,-0.4174000000000002,-0.5517
0.30527638085273207,-0.008073438347626749,-0.12628468091170397,0.04236298877588318,-0.2560000000000002,-0.495
0.2939374666142889,-0.011338914238443187,-0.12628468091170397,0.038067706370931376,-0.3062999999999998,-0.4847
0.2281708930282351,-0.06576657358605378,-0.12628468091170397,0.03212250984848275,-0.25839999999999996,-0.5265
0.20073432980108,-0.027436563227155097,-0.12628468091170397,0.030868652798242024,-0.4867999999999997,-0.6076
0.2477190838802509,0.04698475407917091,-0.12628468091170397,0.026876630799698376,-0.5997000000000003,-0.6888
0.2548747494756633,0.0071556655954123916,-0.12628468091170397,0.029890684499024545,-0.7363999999999997,-0.7354999999999999
0.27025611862840254,0.015381369152739244,-0.12628468091170397,0.03451420770233504,-0.8421000000000003,-0.7304999999999999
0.3293756870009098,0.05911956837250726,-0.12628468091170397,0.037438549560979695,-0.7881999999999998,-0.8677
0.31144742600204284,-0.017928260998866963,-0.12628468091170397,0.04373460060778456,-0.9565000000000001,-0.902
0.279221381533914,-0.03222604446812882,-0.12628468091170397,0.04308476311142151,-0.7813999999999997,-0.8817
0.29050308963848276,0.011281708104568744,-0.1673806685981396,0.04651354316393075,-0.5489999999999995,-0.8672000000000001
0.31159389249809377,0.021090802859611013,-0.1673806685981396,0.05306051593087169,-0.8933,-0.9567
0.3378997886123983,0.026305896114304506,-0.1673806685981396,0.06275798065460059,-1.0774999999999997,-1.0755
0.3688011237365729,0.030901335124174645,-0.1673806685981396,0.06403200370975348,-1.1974,-1.2611999999999999
0.36011900634128746,-0.00868211739528546,-0.1673806685981396,0.05998956356176777,-1.1955999999999998,-1.3851
0.36485142522286723,0.00473241888157977,-0.1673806685981396,0.0662596828581794,-1.3747999999999996,-1.4485999999999999
0.35592466254802824,-0.008926762674838995,-0.1673806685981396,0.08240662832419154,-1.5978000000000003,-1.5575999999999999
0.35997947794703294,0.0040548153990047076,-0.1673806685981396,0.10236457998372117,-1.9027000000000003,-1.5321
0.3182355254952373,-0.04174395245179563,-0.1673806685981396,0.10208473266082763,-2.0551,-1.5265
0.3171437826013999,-0.0010917428938373996,-0.1673806685981396,0.10876063851710605,-1.9261000000000004,-1.5559
0.3043916860147281,-0.012752096586671813,-0.1673806685981396,0.11634541280731803,-2.3819,-1.4747
0.2742168214982103,-0.030174864516517796,-0.1673806685981396,0.1140720215131239,-2.1108,-1.4161
0.2554171118645054,-0.01879970963370492,-0.06686263806575399,0.12094427422556997,-1.9347,-1.1922
0.28050638870268546,0.025089276838180075,-0.06686263806575399,0.12254456859733587,-1.7747,-0.9583
0.2782376136237812,-0.0022687750789042727,-0.06686263806575399,0.12634178736389146,-1.1120999999999999,-0.7785000000000001
0.2745968329031255,-0.003640780720655712,-0.06686263806575399,0.13059281048406746,-1.3317,-0.6643
0.24732871810256474,-0.02726811480056074,-0.06686263806575399,0.12035159256949157,-1.7251999999999998,-0.5949
0.22641818384786702,-0.020910534254697716,-0.06686263806575399,0.12162471621052795,-1.7854999999999999,-0.5689000000000001
0.20522395001125893,-0.021194233836608095,-0.06686263806575399,0.12348561453443452,-1.7188,-0.397
0.21559513355688004,0.01037118354562111,-0.06686263806575399,0.130642633847609,-1.328,-0.23239999999999997
0.2534787511102827,0.03788361755340264,-0.06686263806575399,0.13562476473650165,-0.6982000000000002,-0.13629999999999998
0.26036226179681804,0.006883510686535366,-0.06686263806575399,0.1365553770175243,-0.5552999999999999,-0.1079
0.24974653310874384,-0.0106157286880742,-0.06686263806575399,0.14292608449936317,-0.5967000000000002,-0.10200000000000001
0.2714764681048476,0.02172993499610376,-0.06686263806575399,0.15112501203826767,-0.3789,-0.11549999999999999
0.2854796488965809,0.014003180791733294,-0.07282624552252281,0.15172902118031395,-0.4825999999999999,-0.1349
0.28870654749796876,0.003226898601387862,-0.07282624552252281,0.14529620933330634,-0.8776000000000002,-0.12339999999999998
0.25874232855407314,-0.029964218943895615,-0.07282624552252281,0.1560465565697733,-1.0666000000000002,-0.11610000000000001
0.2642854946453849,0.00554316609131178,-0.07282624552252281,0.15629257444431666,-1.0954,-0.1489
0.2610557163840707,-0.003229778261314209,-0.07282624552252281,0.14630765023783887,-0.7548999999999999,-0.16119999999999998
0.2774044380406468,0.016348721656576082,-0.07282624552252281,0.1522648254834742,-0.7704,-0.1603
0.26911068686634554,-0.008293751174301256,-0.07282624552252281,0.15290918247303686,-0.5211999999999999,-0.1814
0.2862310201844661,0.017120333318120573,-0.07282624552252281,0.15507779160582302,-0.3564999999999996,-0.18589999999999998
0.28997943150046446,0.0037484113159983456,-0.07282624552252281,0.16197812839614834,-0.5964999999999998,-0.20320000000000002
0.31086134539918625,0.020881913898721793,-0.07282624552252281,0.16948997936866483,-0.5430000000000001,-0.1758
0.2994377034626343,-0.011423641936551931,-0.07282624552252281,0.17156213724241098,-0.4511999999999996,-0.15339999999999998
0.3153945110183167,0.015956807555682406,-0.07282624552252281,0.18572823462986676,-0.4128000000000003,-0.20350000000000001
0.30880735406672916,-0.006587156951587569,-0.06340716001101843,0.1820092408315297,-0.3517000000000001,-0.252
0.31225272638598567,0.0034453723192565122,-0.06340716001101843,0.18358548665694485,-0.379,-0.23810000000000003
0.32411042906533244,0.011857702679346771,-0.06340716001101843,0.19421060205264418,-0.1660999999999997,-0.2553
0.3228078744271551,-0.0013025546381773556,-0.06340716001101843,0.19763465838810745,0.09960000000000013,-0.29969999999999997
0.3176534109477654,-0.005154463479389693,-0.06340716001101843,0.18842486326196628,0.0051000000000001044,-0.2946
0.3071169850903883,-0.010536425857377074,-0.06340716001101843,0.1910349699226881,0.32310000000000016,-0.2014
0.30254605410032287,-0.004570930990065447,-0.06340716001101843,0.19188120844943057,0.3793000000000002,-0.175
0.2863061262718498,-0.016239927828473055,-0.06340716001101843,0.189240356531732,0.4293,-0.1616
0.25378914142859677,-0.03251698484325305,-0.06340716001101843,0.19014505415041327,0.6809999999999998,-0.0771
0.237204234962544,-0.016584906466052762,-0.06340716001101843,0.1936384226381609,0.6085999999999998,-0.0626
0.22098121514952643,-0.016223019813017575,-0.06340716001101843,0.1927142317631052,0.7104000000000001,-0.060899999999999996
0.2093691178923701,-0.01161209725715634,-0.06340716001101843,0.19480813844503508,0.7590999999999999,-0.0509
0.14971227322832675,-0.059656844664043335,0.10244352594252781,0.18644383906683792,0.6100999999999999,-0.03270000000000001
0.126632650933366,-0.023079622294960744,0.10244352594252781,0.192363289833537,0.7653000000000001,-0.0282
0.07871875471139075,-0.047913896221975255,0.10244352594252781,0.19683479806460902,1.0846,0.0028000000000000004
0.07899600622649788,0.00027725151510712975,0.10244352594252781,0.19587959630399432,1.0877,0.015300000000000001
0.11037790746960939,0.03138190124311151,0.10244352594252781,0.18227404815072568,0.8649000000000002,0.0304
0.11564742352596191,0.005269516056352522,0.10244352594252781,0.1835565485676085,0.6911999999999998,0.0339
0.09503741533475163,-0.020610008191210283,0.10244352594252781,0.18135107350838808,0.7901999999999998,0.0487
0.10759801059801807,0.012560595263266444,0.10244352594252781,0.18349760650645663,0.7767999999999999,0.09770000000000001
0.11591462459635593,0.008316613998337857,0.10244352594252781,0.18603147036932022,0.6877,0.05700000000000001
0.1158255655055904,-8.905909076553642e-05,0.10244352594252781,0.18319967651330415,0.8674999999999999,0.0736
0.0701788346212465,-0.0456467308843439,0.10244352594252781,0.18749333072722507,1.1047999999999998,0.2076
0.0851680123698782,0.014989177748631705,0.10244352594252781,0.19513212583473738,1.0453000000000001,0.3563
0.0820407103362094,-0.0031273020336688023,0.1226929688570606,0.19352656203644614,0.9757999999999998,0.4061
0.10363903475948588,0.021598324423276485,0.1226929688570606,0.19290576544378624,0.7397,0.49360000000000004
0.10741839676727029,0.0037793620077844065,0.1226929688570606,0.20279007702200857,0.9585999999999999,0.5185
0.1262801659103298,0.018861769143059523,0.1226929688570606,0.20737151941045262,0.8474,0.4792
0.12327901616017124,-0.0030011497501585688,0.1226929688570606,0.19803228995078825,0.8381000000000001,0.5272
0.1161817542894096,-0.007097261870761637,0.1226929688570606,0.20042305123268456,0.7606999999999999,0.5379
0.10029772131536387,-0.01588403297404574,0.1226929688570606,0.2000349113541322,0.8787,0.5945
0.11395349007584528,0.013655768760481413,0.1226929688570606,0.20420352287400512,0.9467000000000001,0.5982000000000001
0.11493453809209941,0.0009810480162541352,0.1226929688570606,0.2072545248281159,0.8945999999999998,0.5915999999999999
0.09658209784624401,-0.018352440245855403,0.1226929688570606,0.2106107356078386,0.9847,0.639
0.07622002591140901,-0.020362071934834997,0.1226929688570606,0.2119573930961316,0.9057000000000002,0.7626999999999999
0.05306672093669223,-0.023153304974716786,0.1226929688570606,0.21838146960513782,1.2018000000000002,0.8258000000000001
0.06156535565815473,0.008498634721462499,0.11668663922813671,0.2115686255817124,1.1161,0.8355
0.06297479916138839,0.0014094435032336594,0.11668663922813671,0.2084235876483458,0.9747999999999999,0.8486
0.06681717303731709,0.0038423738759287007,0.11668663922813671,0.21509544938539094,1.0201,1.0693
